HUC_ID,HUC_DIGITS,UPLAND,GROUP_A,GROUP_B,GROUP_C,GROUP_D,GROUP_A_D,GROUP_B_D,GROUP_C_D,A_prct,B_prct,C_prct,D_prct,AD_prct,BD_prct,CD_prct
304020604,10,2,4390200,24833700,4933800,0,172881000,179086500,7505100,1.115310483,6.308889331,1.253409608,0,43.91963728,45.49611653,1.90663676
304020605,10,2,84560400,39233700,5086800,2910600,135984600,139508100,58070700,18.17116356,8.430920143,1.093101201,0.625458118,29.22169725,29.97886129,12.47879844
304020606,10,2,21709800,11420100,9027000,1081800,96581700,115698600,16168500,7.990724638,4.203395445,3.322567288,0.398178054,35.54881988,42.58517598,5.951138716
304020607,10,2,42606900,9461700,10280700,4608000,124413300,275438700,138240900,7.041878509,1.5637876,1.699148269,0.761589699,20.56247564,45.52328055,22.84783973
304020608,10,2,59517900,13908600,2768400,88200,66056400,56369700,130113000,18.10032899,4.229823899,0.841913958,0.026823006,20.08878963,17.14291188,39.56940863
304020609,10,2,64506600,4346100,0,0,168774300,135321300,129731400,12.83254526,0.864586336,0,0,33.57491858,26.91998503,25.80796479
304020610,10,2,49989600,90900,0,0,49678200,40641300,30695400,29.21738399,0.053128255,0,0,29.03538026,23.7535901,17.9405174
304020701,10,2,32178600,0,0,43200,20813400,87276600,254369700,8.153055058,0,0,0.010945535,5.27346734,22.11317227,64.4493598
304020702,10,2,141435000,13659300,10566900,4254300,87367500,201919500,261097200,19.63557669,1.89633565,1.467014355,0.590629151,12.12932617,28.03270639,36.2484116
304020801,10,2,110889900,24478200,4551300,531000,135446400,79967700,0,31.16070864,6.878516964,1.278941844,0.149214097,38.06122836,22.47139009,0
304020802,10,2,66909600,10710900,2977200,737100,79689600,36645300,0,33.84919388,5.418584639,1.506148894,0.372894784,40.31452468,18.53865312,0
304020803,10,2,107149500,14470200,0,2406600,85923900,40456800,25091100,38.8930087,5.252377421,0,0.873545044,31.18856355,14.68496516,9.107540125
304020804,10,2,15129000,0,0,1382400,33193800,1667700,0,29.44937895,0,0,2.690912913,64.61344405,3.246264081,0
305011202,10,2,25795800,14775300,38141100,0,13094100,75557700,372030300,4.782364219,2.73923918,7.071098082,0,2.427556242,14.00787884,68.97186344
305011203,10,2,70648200,4347000,10202400,674100,94364100,13432500,65061900,27.30574166,1.680128566,3.943258267,0.260541676,36.47200829,5.191701626,25.14661992
305011204,10,2,41077800,0,568800,2960100,32775300,41530500,123136200,16.97088231,0,0.234994032,1.222935715,13.54078745,17.15791078,50.87248971
305020101,10,2,117000,13219200,20127600,0,1993500,23571900,21732300,0.144871009,16.36819524,24.92227113,0,2.468379116,29.18705076,26.90923274
305020102,10,2,7809300,13662000,37944000,0,7296300,57682800,201724200,2.394619626,4.189273473,11.63503094,0,2.237314891,17.68767559,61.85608549
305020103,10,2,31492800,11209500,57067200,2660400,47880900,111474000,193531500,6.916686268,2.461914937,12.53352889,0.584297114,10.5159644,24.48276067,42.50484773
305020104,10,2,35757000,16502400,8543700,2799900,104658300,1869300,47064600,16.46307101,7.597957966,3.933650467,1.289116887,48.18628588,0.860654379,21.66926341
305020105,10,2,1493100,8352000,131581800,0,11958300,148209300,251348400,0.270027882,1.510463377,23.79663434,0,2.162664536,26.80372603,45.45648384
305020106,10,2,33169500,45244800,27102600,577800,40864500,39271500,60476400,13.44489072,18.3394803,10.98573977,0.234204853,16.56397404,15.91826907,24.51344124
305020107,10,2,35411400,48480300,73092600,16218900,44601300,52939800,315823500,6.037051471,8.265080354,12.46106588,2.765051201,7.603775727,9.025350522,53.84262484
305020201,10,2,38552400,15990300,39697200,39600,85927500,68778000,153951300,9.567864697,3.968443647,9.851979085,0.009827856,21.32533108,17.06919928,38.20735436
305020202,10,2,48770100,48942000,8212500,0,136552500,0,16074900,18.86278195,18.92926761,3.176343637,0,52.81432749,0,6.217279309
305020503,10,2,41813100,64845900,166200300,0,56747700,208063800,188773200,5.755860053,8.926482977,22.87861143,0,7.811710194,28.64140939,25.98592596
305020603,10,2,67903200,20374200,42507000,14147100,138366900,101376000,136697400,13.02394951,3.907806291,8.15291506,2.713437896,26.53900729,19.44408961,26.21879434
305020604,10,2,50205600,70088400,8033400,0,134353800,0,12642300,18.23513067,25.45674452,2.917803965,0,48.79852247,0,4.591798375
305020702,10,2,47890800,102375900,57640500,0,42970500,88111800,5376600,13.9069438,29.72879735,16.73814583,0,12.47814463,25.58666489,1.561303508
305020705,10,2,40434300,75132000,107920800,3627000,85864500,368555400,42492600,5.584642885,10.37696681,14.90564021,0.500948446,11.85930185,50.90357177,5.86892802
305020706,10,2,52820100,64607400,51882300,3255300,80317800,118887300,27101700,13.2423718,16.19753109,13.00725872,0.816126681,20.13623923,29.80588505,6.794587435
305020707,10,2,123093900,21372300,14300100,16902900,51085800,107673300,200131200,23.02716536,3.998114335,2.675118485,3.162024059,9.556616242,20.14243503,37.43852649
305020708,10,2,67339800,17714700,28630800,405000,51919200,176385600,18396900,18.66443824,4.909948114,7.935541808,0.112253043,14.39034125,48.88844542,5.099032129
305020709,10,2,23664600,10052100,40527000,8910000,5205600,119691900,112005900,7.393868157,3.140720828,12.66242805,2.783878252,1.626459779,37.39704571,34.99559922
305020710,10,2,29167200,2592000,5465700,19086300,22120200,33227100,99768600,13.79539331,1.225954478,2.58514637,9.02736688,10.46232957,15.71562964,47.18817976
305020711,10,2,53325000,6628500,6539400,15687000,21274200,34159500,28893600,32.02564213,3.980908934,3.927397734,9.421214218,12.77674479,20.51532907,17.35276312
305020801,10,2,31954500,29692800,24488100,0,19599300,47616300,3609900,20.35825483,18.91732272,15.60140137,0,12.48674033,30.33640862,2.299872134
305020803,10,2,42779700,21888900,14063400,0,69982200,62394300,3786300,19.90727556,10.18586769,6.544318429,0,32.56579498,29.03481145,1.761931885
305020804,10,2,134289000,27708300,37111500,6887700,87643800,175680900,59907600,25.37446942,5.235599423,7.012373476,1.301459785,16.56066337,33.19564241,11.31979212
305020805,10,2,65089800,5533200,210600,5518800,22564800,10005300,2062800,58.64722625,4.98552511,0.189754859,4.972550419,20.33134118,9.014977659,1.858624521
305020806,10,2,152547300,19513800,24520500,28913400,62765100,86819400,173908800,27.78698562,3.554501981,4.46648863,5.266669618,11.4328666,15.81443539,31.67805216
305020901,10,2,1675800,1323000,0,0,9531000,0,3753900,10.29127287,8.124689106,0,0,58.53092356,0,23.05311446
305020902,10,2,69747300,12294000,2269800,0,143476200,0,15517800,28.66660008,5.052915044,0.932902763,0,58.96966401,0,6.377918095
305021001,10,2,24262200,6400800,0,4248900,10195200,1309500,0,52.27052391,13.78989413,0,9.153837205,21.96455578,2.821188971,0
306010901,10,2,126205200,126262800,133047900,95970600,20986200,119506500,201141900,15.33251912,15.33951687,16.16383057,11.65935365,2.54958839,14.51870205,24.43648936
306010902,10,2,135252900,28323900,918900,2709900,75765600,125307000,124974900,27.42058793,5.742264975,0.186293811,0.549393405,15.36039003,25.40419918,25.33687067
306010903,10,2,95307300,14450400,79389000,32323500,85878000,230098500,375471900,10.43984644,1.58287935,8.696175103,3.540677121,9.406972319,25.20471157,41.12873809
306011001,10,2,27158400,2803500,24111000,22500,32305500,124452000,109127700,8.487514556,0.876146866,7.535144318,0.007031676,10.09608082,38.89360792,34.10447383
306011002,10,2,25625700,2461500,21560400,5051700,16270200,18903600,127835100,11.77066367,1.130641841,9.903347692,2.320399507,7.473397878,8.682998619,58.71855079
306011003,10,2,73790100,14344200,1132200,6371100,60980400,11902500,4650300,42.6111677,8.283267156,0.653805376,3.679084465,35.21401992,6.873271937,2.685383448
306020206,10,2,122125500,37177200,6975900,0,52486200,142583400,131831100,24.76290063,7.538272592,1.414475425,0,10.64241747,28.91106744,26.73086644
306020306,10,2,121615200,11670300,24211800,778500,50827500,224964900,74687400,23.90444449,2.293891212,4.759023783,0.153020429,9.990553421,44.21865823,14.68040843
306020401,10,2,33795000,0,2270700,5843700,10364400,13060800,577800,51.27259818,0,3.445027036,8.865858321,15.72450707,19.81539134,0.876618057
306020402,10,2,21127500,1557000,9632700,2912400,23278500,145242900,102883500,6.890124888,0.507770652,3.141427334,0.949795277,7.591611511,47.36678358,33.55248676
306020403,10,2,48463200,0,10331100,4938300,21598200,119365200,38653200,19.91508499,0,4.245380712,2.029306034,8.875393878,49.05099339,15.883841
306020405,10,2,46944900,0,23692500,5372100,35798400,96456600,114055200,14.56470082,0,7.350621138,1.666699243,11.10648837,29.92575384,35.38573658
30602020605,12,0,19002600,554400,1770300,0,8457300,52288200,18601200,18.87537994,0.55068836,1.75844806,0,8.400679421,51.93813696,18.47666726
30601090202,12,0,45957600,10805400,0,0,20358000,77090400,71514900,20.35987831,4.786947733,0,0,9.018887033,34.15215684,31.68213008
30601090203,12,0,39833100,6452100,0,0,35875800,36533700,40579200,25.0091823,4.0509462,0,0,22.52459443,22.93765645,25.47762063
30602040502,12,0,34639200,0,7646400,110784600,18459900,14096700,4779900,18.19221698,0,4.015825073,58.18314166,9.694984473,7.40346847,2.510363343
30602040101,12,0,18049500,0,1487700,31174200,6526800,8748000,699300,27.06660368,0,2.230919765,46.74809366,9.78743505,13.11829408,1.048653755
30602040201,12,0,10831500,1575900,3973500,180900,18535500,88488900,67309200,5.674049768,0.825530631,2.081506417,0.094763939,9.709767758,46.35465286,35.25972863
30602040202,12,0,5454000,0,951300,0,1445400,14855400,13104900,15.22995728,0,2.656446343,0,4.036189997,41.48278462,36.59462176
30602040203,12,0,5158800,0,5010300,72567000,4640400,49738500,31324500,3.062702038,0,2.97453982,43.08193743,2.754935748,29.52900003,18.59688493
30602040301,12,0,189000,0,6161400,5405400,4940100,80611200,60652800,0.11965062,0,3.900610218,3.422007737,3.127439306,51.03269881,38.39759331
30602040302,12,0,6744600,0,162000,251100,678600,13255200,17100,31.95190586,0,0.767459708,1.189562548,3.214803445,62.7952588,0.081009636
30602030606,12,0,10593000,2763000,4142700,0,6158700,87624000,33516900,7.315693623,1.908171574,2.861014252,0,4.253295791,60.51452262,23.14730214
30602040102,12,0,18045000,0,1024200,100162800,4745700,5695200,53100,13.91008742,0,0.789510198,77.21104482,3.658248925,4.390176218,0.040932427
30602040303,12,0,15624000,0,816300,17794800,8560800,16835400,1429200,25.58773675,0,1.336870808,29.14289926,14.02019309,27.57167072,2.340629376
30602040304,12,0,30783600,0,3716100,93813300,9392400,13307400,1461600,20.18935638,0,2.437196015,61.52724654,6.159984889,8.727629031,0.958587146
30601090107,12,0,40057200,8689500,12101400,19458900,6954300,20261700,58631400,24.10841964,5.229774234,7.283225723,11.71133596,4.185444382,12.19450102,35.28729904
30601090305,12,0,23842800,1563300,1162800,4644000,37548000,27481500,121079700,10.97118057,0.719346997,0.53505833,2.136920267,17.27758014,12.64551557,55.71439812
30601090307,12,0,25169400,3611700,10071000,21348000,44996400,113269500,218980800,5.753705365,0.825631825,2.302222807,4.880136282,10.28614222,25.89332006,50.05884144
30601090309,12,0,656100,0,0,0,38700,0,0,94.43005181,0,0,0,5.569948187,0,0
30402060403,12,0,1079100,6444900,414000,0,58946400,69094800,0,0.793577253,4.739621942,0.304458329,0,43.34957111,50.81277137,0
30402060404,12,0,960300,3781800,0,0,22234500,10692900,0,2.549277267,10.03942181,0,0,59.02520607,28.38609485,0
30402060405,12,0,1555200,3728700,3895200,0,48203100,53520300,7577100,1.312631035,3.147124062,3.287654584,0,40.68472547,45.17258667,6.395278174
30402060506,12,0,3742200,1257300,2296800,1636200,17552700,9056700,17376300,7.071669104,2.375931154,4.340283683,3.091941903,33.16949556,17.11452771,32.83615089
30402060601,12,0,2021400,566100,1863000,0,14263200,32970600,6698700,3.462309234,0.969631571,3.190997379,0,24.43039926,56.47294589,11.47371666
30402080103,12,0,24066000,9425700,267300,0,33508800,14159700,0,29.55512573,11.57557336,0.328267477,0,41.15169936,17.38933407,0
30402060604,12,0,3413700,1008000,906300,172800,12415500,14042700,592200,10.48717098,3.096660031,2.784229153,0.530856005,38.14145101,43.14034506,1.819287768
30402060602,12,0,3546000,4675500,1791000,635400,30426300,42707700,4496400,4.016842191,5.296318574,2.028811157,0.719769184,34.46634111,48.37848033,5.093437459
30402060603,12,0,8750700,5378400,917100,0,44273700,20600100,0,10.94932432,6.72972973,1.147522523,0,55.39752252,25.7759009,0
30402060605,12,0,4766400,106200,4683600,279900,3030300,14761800,5289300,14.47983595,0.322624744,14.22829802,0.850307587,9.205741627,44.84483937,16.0683527
30402080107,12,0,16237800,0,0,1797300,7952400,1547100,0,58.97234752,0,0,6.527423678,28.88148003,5.618748774,0
30402080108,12,0,1950300,0,0,0,0,0,0,100,0,0,0,0,0,0
30402080201,12,0,6381900,1954800,96300,0,18047700,9850500,0,17.56589378,5.380499405,0.265061435,0,49.67548553,27.11305985,0
30402080106,12,0,30353400,2418300,1543500,4043700,14884200,11239200,0,47.07245244,3.750331486,2.393680126,6.271023211,23.08261337,17.42989937,0
30402080205,12,0,1755000,0,0,4500,0,0,0,99.74424552,0,0,0.255754476,0,0,0
30402080302,12,0,10008900,1638900,0,1232100,9681300,2274300,0,40.30077913,6.599021562,0,4.961043667,38.98169958,9.157456061,0
30402080204,12,0,36776700,4703400,545400,3227400,35838000,10800900,0,40.02174296,5.118411001,0.593524123,3.5121741,39.00021547,11.75393234,0
30402080202,12,0,14927400,2832300,1535400,0,20530800,9278100,0,30.39956012,5.767961877,3.126832845,0,41.81085044,18.89479472,0
30402080203,12,0,9837900,1285200,808200,551700,11746800,7209000,0,31.29222489,4.087942288,2.570708806,1.754837971,37.36402153,22.93026451,0
30402060503,12,0,9547200,9168300,340200,34200,16459200,10187100,345600,20.71794071,19.8957072,0.738252412,0.074215851,35.71735479,22.10655834,0.749970704
30402060701,12,0,6016500,2499300,747900,0,37318500,54810900,1996200,5.819267564,2.417368142,0.7233824,0,36.09512783,53.01409333,1.930760727
30402060702,12,0,4400100,1087200,5508900,2978100,16934400,44288100,14193900,4.922324134,1.216233904,6.162721625,3.331554625,18.94425259,49.54441569,15.87849743
30402060703,12,0,7255800,2342700,1321200,1485900,18926100,52926300,59658300,5.041680477,1.627821171,0.918033607,1.032475126,13.15076888,36.77575091,41.45346983
30402060704,12,0,480600,69300,315900,272700,14320800,20179800,17216100,0.909276665,0.131112927,0.597670617,0.515937883,27.09440131,38.17940335,32.57219725
30402080303,12,0,15400800,195300,0,13060800,4419000,2109600,969300,42.59683362,0.540177238,0,36.12466395,12.22244349,5.834909887,2.680971821
30402060504,12,0,9405000,7450200,1364400,593100,29243700,8830800,4548600,15.30866368,12.12680554,2.220854941,0.965398025,47.6004219,14.37402947,7.403826433
30402060505,12,0,23589900,10811700,937800,70200,39582900,35779500,12245400,19.17606778,8.788756712,0.762331182,0.057065098,32.17666769,29.08490994,9.954201601
30502010604,12,0,12765600,11234700,3378600,3415500,11966400,8253000,28461600,16.06232872,14.13607229,4.251126764,4.297556225,15.05673454,10.38434534,35.81183612
30502010605,12,0,9722700,23020200,4473900,0,15210000,0,18604800,13.6878516,32.40839288,6.298464345,0,21.41300492,0,26.19228625
30502010702,12,0,4125600,12891600,16456500,3809700,6109200,18766800,61515000,3.335856087,10.42382255,13.30631076,3.080427316,4.939745008,15.17436106,49.73947721
30502010501,12,0,669600,1785600,11471400,0,4959000,20449800,11113200,1.32729154,3.539444107,22.7387876,0,9.829806972,40.5359118,22.02875798
30502010305,12,0,8334900,4155300,14093100,1825200,6366600,18568800,23975100,10.77988593,5.374228844,18.22721453,2.360609941,8.23419858,24.01583052,31.00803166
30502010306,12,0,1694700,1964700,10043100,5194800,782100,14927400,31634100,2.558389152,2.96599231,15.16147878,7.842284752,1.18069048,22.5350199,47.75614462
30502010401,12,0,21258900,7833600,3420000,4204800,79653600,160200,39488400,13.62579678,5.020910848,2.192033688,2.695047734,51.0536183,0.102679473,25.30991318
30502010402,12,0,15231600,9170100,5877000,12117600,32040900,1782900,32626800,13.99360019,8.424769102,5.399326945,11.13270107,29.43666747,1.637988771,29.97494646
30502010502,12,0,36000,657000,8332200,0,3485700,10276200,57852000,0.044643355,0.814741236,10.33270461,0,4.322592886,12.7434458,71.74187212
30502010503,12,0,900,1513800,16788600,0,975600,26521200,29417400,0.00119653,2.012563566,22.32007179,0,1.297038588,35.25934789,39.10978163
30502010504,12,0,0,2647800,35578800,0,1541700,47258100,45563400,0,1.996986194,26.83373834,0,1.162759126,35.64233448,34.36418186
30502010505,12,0,42300,243900,15830100,0,114300,22259700,28494000,0.063149126,0.364115173,23.6325527,0,0.170637,33.23121985,42.53832615
30502010506,12,0,828900,1538100,44442000,0,1070100,24927300,83511000,0.530267264,0.983959559,28.43061617,0,0.684568704,15.94659328,53.42399503
30502010601,12,0,2752200,7478100,11601000,0,2763900,21379500,8186400,5.081506838,13.80714203,21.41943203,0,5.103109058,39.47390286,15.11490719
30502020104,12,0,15678900,3491100,13494600,0,46059300,6300,30493800,14.35481213,3.196275544,12.35497693,0,42.16957811,0.005767963,27.91858932
30502020105,12,0,10891800,7132500,6994800,952200,28412100,30095100,60102900,7.533334163,4.933207176,4.837966709,0.658590939,19.65128295,20.81533309,41.57028497
